lag,acf
1304,0.00225812651454
1305,-0.00279146204463
1306,-0.00223707870898
1307,-0.000414002582592
1308,0.000456749680492
1309,0.00189452260005
1310,7.64007961287e-05
1311,0.00375427458481
1312,0.00201152912084
1313,0.000278819352975
1314,0.00155946696292
1315,-0.00355308285021
1316,-0.00234052484522
1317,-0.00225677908397
1318,-0.00422115024783
1319,-0.0020012296688
1320,-0.00320347078622
1321,-0.00526685234867
1322,-0.00357625773961
1323,-0.00238386692427
1324,-0.00115646063153
1325,-0.00321984586874
1326,-0.00130696886269
1327,-0.00280867425276
1328,-0.00279446360287
1329,0.00154414126932
1330,-0.00138735426048
1331,-0.00170122450113
1332,-0.00424628642403
1333,-0.0069278191584
1334,-0.00263228419987
1335,-0.00288730179725
1336,-0.00303143440635
1337,-0.00237294485782
1338,-0.00385353543074
1339,-0.0012204171866
1340,-0.00120821381968
1341,0.000141943734124
1342,-0.00364470230672
1343,0.00101717326338
1344,0.00280120694274
1345,0.00346560890259
1346,0.00177905790877
1347,-0.00105360614702
1348,-0.00040028360469
1349,-0.00306753414222
1350,-0.00131005817412
1351,-0.00171298534142
1352,0.00302086820882
1353,-0.0030572618517
1354,-0.00257419454501
1355,0.00118993679049
1356,-0.00239356587686
1357,0.00103990277597
1358,-0.000881025235874
1359,0.000135665127131
1360,0.00240862868419
1361,-0.00137860415958
1362,-0.000388846968198
1363,-0.000617162199438
1364,0.000992898245285
1365,0.00202883587447
1366,0.00319215057626
1367,0.00177932786307
1368,0.00179038927754
1369,-4.8528631861e-05
1370,-0.00267864463783
1371,0.0012515999634
1372,-0.000321097825714
1373,-0.00183095512786
1374,0.00137405196654
1375,-0.00213552442423
1376,-0.00156430799146
1377,0.000838943041929
1378,0.00208563665038
1379,-0.00379314078636
1380,0.00234848004869
1381,0.00029471049369
1382,-0.00406764862772
1383,3.62940513655e-05
1384,0.00120684149243
1385,0.00104988492686
1386,0.000689678593052
1387,-0.00373595088364
1388,0.000377297230046
1389,0.00181366331581
1390,-0.00216175925795
1391,0.00240855002769
1392,-0.00350474560381
1393,0.00017501920141
1394,-0.00241767633311
1395,-0.000290651094921
1396,-0.00312083143767
1397,-0.00117000200888
1398,-0.00130727485374
1399,-0.00128736333457
1400,0.000874363210311
1401,0.0020717476037
1402,-0.00231327274317
1403,0.00300546419347
1404,-0.0021160424251
1405,0.000241367613448
1406,0.00111000839098
1407,0.00424410051787
1408,0.000226015898511
1409,-0.000708082598323
1410,0.0027142363138
1411,0.00440476100034
1412,0.000633963027377
1413,0.00136782212846
1414,0.00222544621164
1415,0.000917050990155
1416,-0.00117994795975
1417,0.00105342089392
1418,0.00109440068562
1419,0.00324206466923
1420,0.00367048328565
1421,8.86908530006e-05
1422,0.00438979618729
1423,0.00292556416852
1424,0.00444049202513
1425,0.0105996879293
1426,0.00468136499579
1427,0.00501397611962
1428,0.0055928330305
1429,0.00848712086453
1430,0.0082736580755
1431,0.00696007059345
1432,0.0063669203938
1433,0.00501620811948
1434,0.0050247474149
1435,0.0068938656434
1436,0.0050467700692
1437,0.0089232534498
1438,0.00949221628763
1439,0.011448425404
1440,0.015639437365
1441,0.0126586181558
1442,0.0095203217979
1443,0.0100758961223
1444,0.00881167142635
1445,0.00698934339063
1446,0.0051976683894
1447,0.00506529679376
1448,0.0069110568411
1449,0.00487067043288
1450,0.00728520194125
1451,0.00964812113308
1452,0.00203338433741
1453,0.00547204827013
1454,0.00807371494891
1455,0.00549166904486
1456,7.81083357122e-05
1457,0.00452042556887
1458,0.00455597580178
1459,9.05365845902e-05
1460,0.00321266817796
1461,0.00293984475586
1462,0.00279396928903
1463,0.00471770339802
1464,-0.00276932587347
1465,0.00497670624878
1466,-0.00134809217375
1467,0.000607894195181
1468,-0.000402677077016
1469,0.00192147328021
1470,0.000648592727874
1471,0.00287030895556
1472,-0.00158582352669
1473,-5.72795330667e-05
1474,0.00164190701917
1475,-0.00126533704997
1476,-0.00241101270928
1477,-0.00395948047655
1478,0.00130009037009
1479,-0.00208154977816
1480,-0.00188057932158
1481,-0.00336275977359
1482,-0.00404196868542
1483,-0.0010413886731
1484,-0.000298311860616
1485,-0.000792561828136
1486,0.00563112740286
1487,0.00171831747487
1488,-0.00241368781411
1489,-0.00305429103039
1490,-0.00103898802305
1491,0.00179959448727
1492,0.000648626535497
1493,-0.000196545137264
1494,-0.00349517184992
1495,-0.000557731490978
1496,0.000187409313561
1497,-0.00355336684665
1498,-0.00322734411463
1499,-0.000354550335716
1500,-0.00339986472878
1501,-0.000448981917803
1502,-0.00223924441425
1503,0.00284208124158
1504,0.00135690464028
1505,-0.00297271034471
1506,0.00357980213063
1507,-0.00266090127753
1508,0.000279873708005
1509,-0.000113895007647
1510,0.000742175197734
1511,-0.00162188642905
1512,-0.00205993462522
1513,-2.08175401414e-05
1514,-4.06614114813e-06
1515,0.000103111745122
1516,0.000921741823431
1517,0.0021643549847
1518,-0.00109039038416
1519,0.00314380413205
1520,0.00232280931097
1521,0.000677083590059
1522,0.00242364733906
1523,0.00120661801089
1524,0.00421294258602
1525,-0.00247079340161
1526,-0.00120250563417
1527,0.00212144263123
1528,0.000403190940272
1529,0.00211010210362
1530,-0.00260598558924
1531,0.000720882320663
1532,0.00205132944225
1533,0.00314323572188
1534,-0.00391629812096
1535,0.000539171092271
1536,0.000949197653839
1537,0.000473446880388
1538,-0.0029520873232
1539,-0.00294940448601
1540,-0.00110493311258
1541,0.00187358646824
1542,-0.00200445807866
1543,-0.00419933780613
1544,-0.00122827386861
1545,-0.00332218283017
1546,-0.00348645886804
1547,0.00131776806375
1548,-0.00219850370355
1549,-0.00130313461548
1550,-0.0012694087726
1551,-0.00164418602939
1552,-0.000304052692885
1553,0.00303282002729
1554,-0.00389065450142
1555,-0.00211991499377
1556,0.000527892260905
1557,-0.0017734852441
1558,-0.00331172467585
1559,-0.00209521606631
1560,-0.000581109945931
1561,-0.00219157243288
1562,-0.00419530203173
1563,-0.000973696826199
1564,-0.0025692311011
1565,-0.0031211016812
1566,-0.00280523141799
1567,0.00137020668716
1568,0.000246866055019
1569,-0.001096500126
1570,0.00323404171748
1571,-0.00241791643341
1572,-0.002174467545
1573,0.00275431733573
1574,-0.0015073044566
1575,0.0018347949302
1576,-0.00182404517362
1577,-0.00191051101557
1578,0.00285352133322
1579,-0.00104476788011
1580,-0.00069020250285
1581,0.00114390311955
1582,-0.00147832359775
1583,0.00299371615462
1584,-0.00384618368948
1585,1.48837272872e-05
1586,0.00506260861499
1587,0.00297124076085
1588,-0.00148866335685
1589,-0.000214506243514
1590,-0.00210583007563
1591,-0.00297614967918
1592,0.00188388082453
1593,-0.00209449860157
1594,0.0026068523153
1595,0.000690229597845
1596,-0.00127569988984
1597,-0.00322292872504
1598,-0.00160927736984
1599,-0.00326429448168
1600,0.0025225624505
1601,-0.00355574854932
1602,-0.00375030879655
1603,-0.00353235651258
1604,-0.00612510756433
1605,-0.000516049062471
1606,0.00381134469303
1607,-0.000161811361981
1608,-0.003319766955
1609,-0.00156913099609
1610,-0.00335466031295
1611,-0.00571571926691
1612,-0.00308693249443
1613,-0.00573024064736
1614,-0.0036791864326
1615,-0.00641009134318
1616,-0.00386229361862
1617,-0.00805195969712
1618,-0.00281760733296
1619,0.000654384733511
1620,-0.00651495451416
1621,0.000760737591486
1622,-0.00221950362399
1623,-0.00207897929988
1624,-0.00475043835009
1625,-0.00505254915889
1626,0.00125323302346
1627,0.000853919822174
1628,-0.00316293433471
1629,-0.00176864873937
1630,-0.00500816643227
1631,0.000223610486656
1632,-0.00105993689563
1633,-0.00229254592301
1634,0.00252143664476
1635,0.00151661020537
1636,0.000100221188636
1637,-0.00329220748867
1638,0.00102092726195
1639,0.000925802485315
1640,0.000456781821576
1641,-0.000207876318402
1642,0.000620029729041
1643,0.00298304399267
1644,0.00263051168202
1645,0.00105886124517
1646,-0.0044729903947
1647,0.00217292793462
1648,-0.00457634275696
1649,-0.00118328320767
1650,0.00367846172461
1651,0.00214999627388
1652,-0.00252215870739
1653,0.00111866401989
1654,-0.00169355734097
1655,0.00299310205952
1656,-0.00173556653241
1657,0.000266498832732
1658,-0.000543687731672
1659,0.00163927451266
1660,0.000679836899993
1661,0.00434277314945
1662,0.00127583331786
1663,0.00189232365593
1664,-0.000768725822523
1665,-0.000141504306498
1666,0.00224261035656
1667,-0.00179152220244
1668,0.00370283580967
1669,-0.00352712851103
1670,0.00349239646556
1671,0.00157029416339
1672,-0.00250505025596
1673,0.00399792884719
1674,-7.79353219849e-05
1675,-0.00207202235457
1676,0.00085487493615
1677,1.68727482586e-06
1678,-0.00158080355892
1679,-0.00324493993863
1680,0.00130118212339
1681,-0.000307456688633
1682,-0.00014974817762
1683,0.000357391642321
1684,-0.00155117745673
1685,-0.00245129997672
1686,-0.00240612057184
1687,5.33827899089e-05
1688,-0.00298381630622
1689,0.000970088298665
1690,-0.000412575632679
1691,-0.00146757971926
1692,-0.000907412495739
1693,0.00431684069804
1694,0.000919924080809
1695,0.0062279102939
1696,0.00183084743404
1697,0.00536973479356
1698,0.000837630530695
1699,0.00123119215034
1700,0.00140360569502
1701,-0.00113368627251
1702,0.00316633429977
1703,0.00289646161749
1704,0.002343649756
1705,0.00159506481286
1706,-0.00122276556865
1707,0.00308931301629
1708,0.00447968451377
1709,0.00547711838105
1710,0.00644960375266
1711,0.00537144839363
1712,0.0033849859043
1713,0.00570898921935
1714,0.00538863423981
1715,0.00365273263671
1716,0.0089530923299
1717,0.00461812152871
1718,0.00656076409301
1719,0.00695401390507
1720,0.00717098893824
1721,0.0102337668068
1722,0.010635509195
1723,0.00758759059054
1724,0.0112812188027
1725,0.0115183893312
1726,0.0135407519555
1727,0.0104726944581
1728,0.016139741317
1729,0.0146316544488
1730,0.00892639481006
1731,0.0131907553129
1732,0.00770094607468
1733,0.0076501812627
1734,0.0109128646216
1735,0.0100129101406
1736,0.00449907893928
1737,0.00542461184572
1738,0.00883669103006
1739,0.00488350759638
1740,0.00746803492815
1741,0.00639527298688
1742,0.00762046697124
1743,0.00573132688642
1744,0.00799034456643
1745,0.00240161721839
1746,0.00437866409157
1747,-0.00111902131068
1748,0.00488152250016
1749,0.00442429744351
1750,0.0023011444395
1751,0.00391073762848
1752,0.00318235315987
1753,0.00353582054359
1754,-0.00121422885291
1755,0.00101005854774
1756,0.00363421022303
1757,9.50362490749e-06
1758,0.00158022642469
1759,-0.000899428819011
1760,0.00408428678854
1761,-0.000954451674325
1762,-0.00174228178238
1763,0.00290139283256
1764,-0.000667693849794
1765,-0.000166491968697
1766,0.00175061793843
1767,0.00121777777203
1768,-0.00112062398439
1769,0.00195488321289
1770,0.00162539406617
1771,0.000761238539768
1772,-0.000643221924327
1773,-0.00270456178743
1774,-0.000841760548956
1775,9.33727450928e-05
1776,-0.000798454121452
1777,-0.00200520204445
1778,-0.000269791443651
1779,-0.000994855987563
1780,0.0036492497623
1781,0.00103590928506
1782,0.00235123642383
1783,0.00045722703195
1784,0.00390271646898
1785,-0.000305522882775
1786,-0.00294680058709
1787,-0.00138001836784
1788,0.0032968834382
1789,-9.83246673693e-08
1790,0.00324171710303
1791,-0.00070844274048
1792,0.00290162006324
1793,-0.00189209831569
1794,-0.00153590888497
1795,-0.00146904891246
1796,-0.00112852916829
1797,-2.79095607636e-05
1798,-9.58514869614e-05
1799,0.000963973743803
1800,-0.00238850259796
1801,0.000828136299077
1802,-0.00359429984351
1803,0.00301368079868
1804,0.000425984583648
1805,0.0012579029229
1806,0.00124758347128
1807,0.00120243963999
1808,0.00333354387986
1809,0.00245674701118
1810,-0.00156556160128
1811,0.00439588086428
1812,-0.00192394522693
1813,0.00200085104174
1814,-4.06598455155e-05
1815,-0.000972565217046
1816,0.00290701440563
1817,-0.000588239312509
1818,0.00278740611177
1819,-0.000910779942264
1820,0.00236880168218
1821,0.00471322819288
1822,-0.000932403543025
1823,0.000618442369353
1824,0.0010038505116
1825,0.000157324281663
1826,-0.00364592816889
1827,-0.00230654794099
1828,-0.000136646836509
1829,-0.00151888261188
1830,2.29588943993e-05
1831,-0.00115060275801
1832,-0.00162776486731
1833,-0.000906900617788
1834,-0.000311042329075
1835,-0.0011620188386
1836,-0.00128065417143
1837,-0.0016705920509
1838,0.00228959482921
1839,-0.00586272025831
1840,0.000733511000795
1841,-0.00259340838541
1842,-0.00221957879041
1843,-0.00450108819645
1844,-0.00140002778684
1845,-0.000564137562134
1846,0.00050702468899
1847,0.000207281653657
1848,-0.00403714470582
1849,0.00101060920242
1850,-0.00369127504813
1851,-0.00425221365265
1852,-0.00120044718463
1853,0.00479973754535
1854,-0.00351318879945
1855,0.00109862707753
1856,0.00323843360517
1857,-0.00203330765931
1858,0.000612180478305
1859,0.00132348102274
1860,0.00434611445544
1861,0.000645862135674
1862,-0.00153923679737
1863,0.0018802937721
1864,0.00180457902105
1865,0.00133900386786
1866,0.000383987830441
1867,0.00112648552888
1868,0.000870233191946
1869,-0.000777750940844
1870,0.00116653080387
1871,-0.000651130347919
1872,0.00429331167922
1873,0.00396498077807
1874,-0.00103364966418
1875,0.00175970863271
1876,0.00176292899397
1877,-0.00230668384648
1878,0.00073398632244
1879,0.00265434658201
1880,-0.00143365322061
1881,0.000795096491649
1882,0.000512391822878
1883,-0.000162569848528
1884,0.00116914755879
1885,0.00107012009991
1886,0.000547930830144
1887,0.0021702359519
1888,0.00181409719373
1889,0.00192055229017
1890,0.00203177160306
1891,-0.00247738913294
1892,-0.000824578567363
1893,-0.000826773820294
1894,-0.00314447484322
1895,-0.00199814391947
1896,-0.00146071482823
1897,-0.00250490699013
1898,0.00160806537896
1899,-0.000538546816046
1900,-0.00122869587596
1901,-0.00636762647382
1902,-2.46921645518e-05
1903,-0.00204189170543
1904,-0.00499110263079
1905,0.00230817697819
1906,-0.000491581833055
1907,-0.000825563362416
1908,0.00279248521186
1909,-0.00639899964406
1910,6.17285626104e-05
1911,-0.00515706003796
1912,-0.00171357295325
1913,-0.0037750000235
1914,-0.000935191599301
1915,-0.00264292414809
1916,-0.00398383370915
1917,-0.00158350899374
1918,0.00278751374938
1919,-0.00256194314349
1920,-0.00265725579629
1921,0.00253307484823
1922,0.00286368778959
1923,7.24485375497e-05
1924,-0.000719607527118
1925,0.00108382466297
1926,-0.000763177308212
1927,0.000894194949897
1928,0.00113133961204
1929,0.00159119668809
1930,0.00207470924117
1931,-0.000354050084321
1932,-0.00230390711585
1933,-0.000302036030158
1934,0.000615358601796
1935,0.00185612160466
1936,0.00359234713924
1937,-0.00105313377792
1938,0.00356781259194
1939,0.0049376436506
1940,0.0042703720868
1941,-0.000141028728608
1942,0.000712426241462
1943,0.000524829854858
1944,0.00355788615727
1945,-0.00152204996236
1946,-0.000440259979233
1947,-6.40116839501e-05
1948,-0.000332366888584
1949,0.00280714516288
1950,0.00369321085747
1951,0.00121877159117
1952,0.00457092780583
1953,0.00165514538926
1954,-0.000733920968708
1955,-0.00165270189618
1956,0.00459406760893
1957,0.00191602803353
1958,0.00102621867382
1959,-0.0026781719487
1960,0.0010157566113
1961,-0.00154087367005
1962,0.00191782334565
1963,0.00319651139798
1964,0.00029738580848
1965,0.00422990038711
1966,0.00272334069914
1967,0.000102493943559
1968,0.00046337390092
1969,0.00174864878316
1970,-0.00496422385328
1971,-0.00156955877386
1972,-0.000257696917879
1973,-0.00132469927925
1974,0.000833500932244
1975,0.000935673878842
1976,0.00152795362379
1977,0.00186691193404
1978,0.00125184064809
1979,0.00308322801622
1980,0.00152121272394
1981,-0.00212642300844
1982,0.000177672374366
1983,-0.00140757625891
1984,0.00353412787766
1985,-0.000737043399975
1986,0.00407364955514
1987,0.00387126573711
1988,0.000838184615976
1989,0.0032905767871
1990,0.00259843917842
1991,0.00776190738492
1992,0.00641244147869
1993,0.00396145663178
1994,0.00439933657388
1995,0.00470745278082
1996,0.00576185372289
1997,0.00367889271144
1998,0.00592226434198
1999,0.00385905055678
2000,0.0112499630457
2001,0.00336747108953
2002,0.00663816507959
2003,0.0119442081109
2004,0.0124249192042
2005,0.0126611274248
2006,0.00910395530461
2007,0.0101685929464
2008,0.0111718674545
2009,0.00949364362976
2010,0.0119241732184
2011,0.0110963813407
2012,0.00629265758258
2013,0.0157629829358
2014,0.0120160468822
2015,0.0168022207602
2016,0.0214949633052
